DRUG_ID,ICD,DRUG_DESC,ICD_NAME
35465,799.9,Rho(D) Immune Globulin,Other unknown and unspecified cause of morbidity or mortality
4025,799.9,Ergotamine,Other unknown and unspecified cause of morbidity or mortality
41127,799.9,fluvastatin,Other unknown and unspecified cause of morbidity or mortality
9260,799.9,Reserpine,Other unknown and unspecified cause of morbidity or mortality
322154,799.9,Fondaparinux sodium,Other unknown and unspecified cause of morbidity or mortality
993548,799.9,Bupropion hydrobromide,Other unknown and unspecified cause of morbidity or mortality
4952,799.9,thyrotropin alfa (USP),Other unknown and unspecified cause of morbidity or mortality
266856,799.9,Divalproex Sodium,Other unknown and unspecified cause of morbidity or mortality
1151,799.9,Ascorbic Acid,Other unknown and unspecified cause of morbidity or mortality
42686,799.9,Flecainide Acetate,Other unknown and unspecified cause of morbidity or mortality
322248,799.9,Tenofovir disoproxil fumarate,Other unknown and unspecified cause of morbidity or mortality
899398,799.9,cabbage allergenic extract,Other unknown and unspecified cause of morbidity or mortality
16054,799.9,N6-furfuryladenine,Other unknown and unspecified cause of morbidity or mortality
1525,799.9,Bezafibrate,Other unknown and unspecified cause of morbidity or mortality
253206,799.9,valerian root extract,Other unknown and unspecified cause of morbidity or mortality
285243,799.9,Alfalfa preparation,Other unknown and unspecified cause of morbidity or mortality
2451,799.9,Choline Bitartrate,Other unknown and unspecified cause of morbidity or mortality
892592,799.9,shrimp allergenic extract,Other unknown and unspecified cause of morbidity or mortality
75207,799.9,bosentan,Other unknown and unspecified cause of morbidity or mortality
899382,799.9,blueberry allergenic extract,Other unknown and unspecified cause of morbidity or mortality
7514,799.9,Norethindrone,Other unknown and unspecified cause of morbidity or mortality
5521,799.9,Hydroxychloroquine,Other unknown and unspecified cause of morbidity or mortality
236747,799.9,Pramipexole dihydrochloride,Other unknown and unspecified cause of morbidity or mortality
318341,799.9,cetuximab,Other unknown and unspecified cause of morbidity or mortality
3289,799.9,Dextromethorphan,Other unknown and unspecified cause of morbidity or mortality
579893,799.9,Cornsilk,Other unknown and unspecified cause of morbidity or mortality
5531,799.9,Hetastarch,Other unknown and unspecified cause of morbidity or mortality
1000112,799.9,medroxyprogesterone acetate,Other unknown and unspecified cause of morbidity or mortality
8328,799.9,Pilocarpine,Other unknown and unspecified cause of morbidity or mortality
3132,799.9,deferoxamine mesylate,Other unknown and unspecified cause of morbidity or mortality
9524,799.9,Sulfasalazine,Other unknown and unspecified cause of morbidity or mortality
891687,799.9,English walnut allergenic extract,Other unknown and unspecified cause of morbidity or mortality
236782,799.9,Saccharomyces boulardii,Other unknown and unspecified cause of morbidity or mortality
22968,799.9,dienogest,Other unknown and unspecified cause of morbidity or mortality
319781,799.9,Eucalyptus extract,Other unknown and unspecified cause of morbidity or mortality
2346,799.9,Chlorambucil,Other unknown and unspecified cause of morbidity or mortality
7393,799.9,Niacin,Other unknown and unspecified cause of morbidity or mortality
140108,799.9,Caspofungin,Other unknown and unspecified cause of morbidity or mortality
4890,799.9,Glutathione,Other unknown and unspecified cause of morbidity or mortality
302379,799.9,omalizumab,Other unknown and unspecified cause of morbidity or mortality
1000104,799.9,incobotulinumtoxin A,Other unknown and unspecified cause of morbidity or mortality
892638,799.9,rye allergenic extract,Other unknown and unspecified cause of morbidity or mortality
899355,799.9,basil allergenic extract,Other unknown and unspecified cause of morbidity or mortality
73137,799.9,tirofiban,Other unknown and unspecified cause of morbidity or mortality
587318,799.9,glycolic acid,Other unknown and unspecified cause of morbidity or mortality
357977,799.9,sunitinib,Other unknown and unspecified cause of morbidity or mortality
8299,799.9,Physostigmine,Other unknown and unspecified cause of morbidity or mortality
50121,799.9,Fluticasone propionate,Other unknown and unspecified cause of morbidity or mortality
73494,799.9,telmisartan,Other unknown and unspecified cause of morbidity or mortality
892653,799.9,chicken allergenic extract,Other unknown and unspecified cause of morbidity or mortality
82084,799.9,Propranolol Hydrochloride,Other unknown and unspecified cause of morbidity or mortality
3364,799.9,Didanosine,Other unknown and unspecified cause of morbidity or mortality
1000492,799.9,resveratrol,Other unknown and unspecified cause of morbidity or mortality
354770,799.9,natalizumab,Other unknown and unspecified cause of morbidity or mortality
314488,799.9,corn smut allergenic extract,Other unknown and unspecified cause of morbidity or mortality
191831,799.9,infliximab,Other unknown and unspecified cause of morbidity or mortality
37859,799.9,testosterone enanthate,Other unknown and unspecified cause of morbidity or mortality
891668,799.9,soybean allergenic extract,Other unknown and unspecified cause of morbidity or mortality
1191,799.9,Aspirin,Other unknown and unspecified cause of morbidity or mortality
236665,799.9,Black Cohosh Extract,Other unknown and unspecified cause of morbidity or mortality
591781,799.9,eculizumab,Other unknown and unspecified cause of morbidity or mortality
317808,799.9,Elder extract,Other unknown and unspecified cause of morbidity or mortality
6135,799.9,Ketoconazole,Other unknown and unspecified cause of morbidity or mortality
892665,799.9,cow milk allergenic extract,Other unknown and unspecified cause of morbidity or mortality
588250,799.9,milnacipran,Other unknown and unspecified cause of morbidity or mortality
73178,799.9,iloperidone,Other unknown and unspecified cause of morbidity or mortality
859857,799.9,saquinavir mesylate,Other unknown and unspecified cause of morbidity or mortality
901283,799.9,swordfish allergenic extract,Other unknown and unspecified cause of morbidity or mortality
897018,799.9,dalfampridine,Other unknown and unspecified cause of morbidity or mortality
114194,799.9,Warfarin Sodium,Other unknown and unspecified cause of morbidity or mortality
236685,799.9,Memantine hydrochloride,Other unknown and unspecified cause of morbidity or mortality
1418,799.9,Benzoyl Peroxide,Other unknown and unspecified cause of morbidity or mortality
1043,799.9,Apomorphine,Other unknown and unspecified cause of morbidity or mortality
38323,799.9,titanium dioxide,Other unknown and unspecified cause of morbidity or mortality
11636,799.9,drospirenone,Other unknown and unspecified cause of morbidity or mortality
9471,799.9,Rose Bengal,Other unknown and unspecified cause of morbidity or mortality
7456,799.9,Nitrogen,Other unknown and unspecified cause of morbidity or mortality
899378,799.9,blackberry allergenic extract,Other unknown and unspecified cause of morbidity or mortality
14584,799.9,Etonogestrel,Other unknown and unspecified cause of morbidity or mortality
999463,799.9,Geotrichum candidum allergenic extract,Other unknown and unspecified cause of morbidity or mortality
5463,799.9,Hyaluronic Acid,Other unknown and unspecified cause of morbidity or mortality
19711,799.9,Amoxicillin / Clavulanate,Other unknown and unspecified cause of morbidity or mortality
860178,799.9,rimabotulinumtoxinB,Other unknown and unspecified cause of morbidity or mortality
8687,799.9,Primaquine,Other unknown and unspecified cause of morbidity or mortality
997602,799.9,Citicoline,Other unknown and unspecified cause of morbidity or mortality
358258,799.9,bortezomib,Other unknown and unspecified cause of morbidity or mortality
21655,799.9,cortisone acetate,Other unknown and unspecified cause of morbidity or mortality
6064,799.9,Isotretinoin,Other unknown and unspecified cause of morbidity or mortality
892628,799.9,pork allergenic extract,Other unknown and unspecified cause of morbidity or mortality
9386,799.9,Rimantadine,Other unknown and unspecified cause of morbidity or mortality
38404,799.9,topiramate,Other unknown and unspecified cause of morbidity or mortality
267366,799.9,Sodium Ascorbate,Other unknown and unspecified cause of morbidity or mortality
319837,799.9,Gotu Kola Extract,Other unknown and unspecified cause of morbidity or mortality
358262,799.9,fosamprenavir,Other unknown and unspecified cause of morbidity or mortality
2449,799.9,Choline,Other unknown and unspecified cause of morbidity or mortality
3384,799.9,Diethylcarbamazine,Other unknown and unspecified cause of morbidity or mortality
7512,799.9,Norepinephrine,Other unknown and unspecified cause of morbidity or mortality
115238,799.9,Becaplermin,Other unknown and unspecified cause of morbidity or mortality
142433,799.9,Doxorubicin Hydrochloride,Other unknown and unspecified cause of morbidity or mortality
578285,799.9,Tocotrienols,Other unknown and unspecified cause of morbidity or mortality
8410,799.9,Alteplase,Other unknown and unspecified cause of morbidity or mortality
237116,799.9,Grape Seed Extract,Other unknown and unspecified cause of morbidity or mortality
2653,799.9,Cocaine,Other unknown and unspecified cause of morbidity or mortality
21837,799.9,Cupric oxide,Other unknown and unspecified cause of morbidity or mortality
114289,799.9,Indinavir,Other unknown and unspecified cause of morbidity or mortality
860168,799.9,abobotulinumtoxinA,Other unknown and unspecified cause of morbidity or mortality
11645,799.9,deferiprone,Other unknown and unspecified cause of morbidity or mortality
42347,799.9,Bupropion,Other unknown and unspecified cause of morbidity or mortality
892632,799.9,potato allergenic extract,Other unknown and unspecified cause of morbidity or mortality
28439,799.9,lamotrigine,Other unknown and unspecified cause of morbidity or mortality
498509,799.9,pegaptanib,Other unknown and unspecified cause of morbidity or mortality
508,799.9,Allantoin,Other unknown and unspecified cause of morbidity or mortality
1511,799.9,BETAHISTINE,Other unknown and unspecified cause of morbidity or mortality
9515,799.9,Safflower Oil,Other unknown and unspecified cause of morbidity or mortality
7442,799.9,Nitric Oxide,Other unknown and unspecified cause of morbidity or mortality
142446,799.9,tetracycline hydrochloride,Other unknown and unspecified cause of morbidity or mortality
3640,799.9,Doxycycline,Other unknown and unspecified cause of morbidity or mortality
9511,799.9,Saccharomyces cerevisiae,Other unknown and unspecified cause of morbidity or mortality
300195,799.9,tenofovir disoproxil,Other unknown and unspecified cause of morbidity or mortality
6069,799.9,Ivermectin,Other unknown and unspecified cause of morbidity or mortality
899363,799.9,black pepper allergenic extract,Other unknown and unspecified cause of morbidity or mortality
73891,799.9,black currant oil,Other unknown and unspecified cause of morbidity or mortality
8700,799.9,Procainamide,Other unknown and unspecified cause of morbidity or mortality
6066,799.9,Isoxsuprine,Other unknown and unspecified cause of morbidity or mortality
39954,799.9,Zinc Sulfate,Other unknown and unspecified cause of morbidity or mortality
237159,799.9,Levalbuterol,Other unknown and unspecified cause of morbidity or mortality
27197,799.9,hydrocortisone acetate,Other unknown and unspecified cause of morbidity or mortality
899906,799.9,raspberry allergenic extract,Other unknown and unspecified cause of morbidity or mortality
324030,799.9,Papaya preparation,Other unknown and unspecified cause of morbidity or mortality
24246,799.9,epigallocatechin gallate,Other unknown and unspecified cause of morbidity or mortality
284640,799.9,lopinavir / Ritonavir,Other unknown and unspecified cause of morbidity or mortality
18867,799.9,benazepril,Other unknown and unspecified cause of morbidity or mortality
142146,799.9,Bisoprolol Fumarate,Other unknown and unspecified cause of morbidity or mortality
69120,799.9,tiotropium,Other unknown and unspecified cause of morbidity or mortality
723,799.9,Amoxicillin,Other unknown and unspecified cause of morbidity or mortality
284637,799.9,HYLAN G-F 20,Other unknown and unspecified cause of morbidity or mortality
153971,799.9,Atropine Sulfate,Other unknown and unspecified cause of morbidity or mortality
892484,799.9,strawberry allergenic extract,Other unknown and unspecified cause of morbidity or mortality
197,799.9,Acetylcysteine,Other unknown and unspecified cause of morbidity or mortality
886637,799.9,dog flea allergenic extract,Other unknown and unspecified cause of morbidity or mortality
39541,799.9,vinorelbine,Other unknown and unspecified cause of morbidity or mortality
3327,799.9,Diazoxide,Other unknown and unspecified cause of morbidity or mortality
153972,799.9,Hydroxychloroquine Sulfate,Other unknown and unspecified cause of morbidity or mortality
1202,799.9,Atenolol,Other unknown and unspecified cause of morbidity or mortality
738,799.9,Inamrinone,Other unknown and unspecified cause of morbidity or mortality
7779,799.9,Oxandrolone,Other unknown and unspecified cause of morbidity or mortality
20974,799.9,choline salicylate,Other unknown and unspecified cause of morbidity or mortality
155002,799.9,Aminolevulinate,Other unknown and unspecified cause of morbidity or mortality
8886,799.9,Protriptyline,Other unknown and unspecified cause of morbidity or mortality
971379,799.9,green olive allergenic extract,Other unknown and unspecified cause of morbidity or mortality
900031,799.9,Atlantic salmon allergenic extract,Other unknown and unspecified cause of morbidity or mortality
886638,799.9,cat flea allergenic extract,Other unknown and unspecified cause of morbidity or mortality
460132,799.9,darunavir,Other unknown and unspecified cause of morbidity or mortality
42634,799.9,Desmopressin Acetate,Other unknown and unspecified cause of morbidity or mortality
42547,799.9,Aurothiomalate,Other unknown and unspecified cause of morbidity or mortality
352377,799.9,Ethinyl Estradiol / norelgestromin,Other unknown and unspecified cause of morbidity or mortality
194,799.9,Acetylcholine,Other unknown and unspecified cause of morbidity or mortality
18631,799.9,Azithromycin,Other unknown and unspecified cause of morbidity or mortality
203114,799.9,Amiodarone hydrochloride,Other unknown and unspecified cause of morbidity or mortality
352374,799.9,drotrecogin alfa,Other unknown and unspecified cause of morbidity or mortality
5920,799.9,Intrinsic factor,Other unknown and unspecified cause of morbidity or mortality
195085,799.9,efavirenz,Other unknown and unspecified cause of morbidity or mortality
892499,799.9,tomato allergenic extract,Other unknown and unspecified cause of morbidity or mortality
7821,799.9,Oxytetracycline,Other unknown and unspecified cause of morbidity or mortality
3322,799.9,Diazepam,Other unknown and unspecified cause of morbidity or mortality
266364,799.9,Bearberry preparation,Other unknown and unspecified cause of morbidity or mortality
259511,799.9,Black cohosh root extract,Other unknown and unspecified cause of morbidity or mortality
39085,799.9,ubiquinol,Other unknown and unspecified cause of morbidity or mortality
466195,799.9,Botrytis cinerea extract,Other unknown and unspecified cause of morbidity or mortality
8628,799.9,Praziquantel,Other unknown and unspecified cause of morbidity or mortality
972037,799.9,duck allergenic extract,Other unknown and unspecified cause of morbidity or mortality
265647,799.9,Garlic preparation,Other unknown and unspecified cause of morbidity or mortality
466192,799.9,Aspergillus fumigatus extract,Other unknown and unspecified cause of morbidity or mortality
142152,799.9,Delavirdine Mesylate,Other unknown and unspecified cause of morbidity or mortality
901191,799.9,Concord grape allergenic extract,Other unknown and unspecified cause of morbidity or mortality
891771,799.9,apple allergenic extract,Other unknown and unspecified cause of morbidity or mortality
971932,799.9,oat allergenic extract,Other unknown and unspecified cause of morbidity or mortality
26225,799.9,Ondansetron,Other unknown and unspecified cause of morbidity or mortality
451796,799.9,Chloroquine hydrochloride,Other unknown and unspecified cause of morbidity or mortality
892372,799.9,celery allergenic extract,Other unknown and unspecified cause of morbidity or mortality
24351,799.9,erythromycin stearate,Other unknown and unspecified cause of morbidity or mortality
901337,799.9,rice allergenic extract,Other unknown and unspecified cause of morbidity or mortality
25480,799.9,gabapentin,Other unknown and unspecified cause of morbidity or mortality
5224,799.9,Heparin,Other unknown and unspecified cause of morbidity or mortality
20814,799.9,Acetylcholine Chloride,Other unknown and unspecified cause of morbidity or mortality
69634,799.9,sargramostim,Other unknown and unspecified cause of morbidity or mortality
905070,799.9,Acremonium strictum allergenic extract,Other unknown and unspecified cause of morbidity or mortality
24591,799.9,ethynodiol,Other unknown and unspecified cause of morbidity or mortality
4018,799.9,Ergocalciferol,Other unknown and unspecified cause of morbidity or mortality
435,799.9,Albuterol,Other unknown and unspecified cause of morbidity or mortality
42612,799.9,Cromolyn,Other unknown and unspecified cause of morbidity or mortality
7980,799.9,Penicillin G,Other unknown and unspecified cause of morbidity or mortality
70603,799.9,glycolate,Other unknown and unspecified cause of morbidity or mortality
891633,799.9,hazelnut allergenic extract,Other unknown and unspecified cause of morbidity or mortality
904606,799.9,pistachio nut allergenic extract,Other unknown and unspecified cause of morbidity or mortality
899883,799.9,pear allergenic extract,Other unknown and unspecified cause of morbidity or mortality
2555,799.9,Cisplatin,Other unknown and unspecified cause of morbidity or mortality
8783,799.9,Propolis,Other unknown and unspecified cause of morbidity or mortality
135447,799.9,donepezil,Other unknown and unspecified cause of morbidity or mortality
196238,799.9,soy protein isolate,Other unknown and unspecified cause of morbidity or mortality
901845,799.9,Alternaria alternata allergenic extract,Other unknown and unspecified cause of morbidity or mortality
899895,799.9,pineapple allergenic extract,Other unknown and unspecified cause of morbidity or mortality
891796,799.9,asparagus allergenic extract,Other unknown and unspecified cause of morbidity or mortality
891611,799.9,coconut allergenic extract,Other unknown and unspecified cause of morbidity or mortality
7812,799.9,Oxymetazoline,Other unknown and unspecified cause of morbidity or mortality
891830,799.9,banana allergenic extract,Other unknown and unspecified cause of morbidity or mortality
2626,799.9,Clozapine,Other unknown and unspecified cause of morbidity or mortality
20863,799.9,chloroquine phosphate,Other unknown and unspecified cause of morbidity or mortality
283742,799.9,Esomeprazole,Other unknown and unspecified cause of morbidity or mortality
435657,799.9,Olive Leaf Extract,Other unknown and unspecified cause of morbidity or mortality
343047,799.9,Atazanavir,Other unknown and unspecified cause of morbidity or mortality
889548,799.9,cotton allergenic extract,Other unknown and unspecified cause of morbidity or mortality
69627,799.9,Tea Tree Oil,Other unknown and unspecified cause of morbidity or mortality
134547,799.9,bendamustine,Other unknown and unspecified cause of morbidity or mortality
402316,799.9,Miglustat,Other unknown and unspecified cause of morbidity or mortality
155046,799.9,Pentosan Polysulfate,Other unknown and unspecified cause of morbidity or mortality
155056,799.9,Procainamide Hydrochloride,Other unknown and unspecified cause of morbidity or mortality
349948,799.9,SARRACENIA PURPUREA preparation,Other unknown and unspecified cause of morbidity or mortality
900025,799.9,Atlantic cod allergenic extract,Other unknown and unspecified cause of morbidity or mortality
901351,799.9,flaxseed allergenic extract,Other unknown and unspecified cause of morbidity or mortality
25696,799.9,Genistein,Other unknown and unspecified cause of morbidity or mortality
134748,799.9,rasagiline,Other unknown and unspecified cause of morbidity or mortality
25255,799.9,formoterol,Other unknown and unspecified cause of morbidity or mortality
8794,799.9,Propylthiouracil,Other unknown and unspecified cause of morbidity or mortality
350141,799.9,saccharomyces cerevisiae allergenic extract,Other unknown and unspecified cause of morbidity or mortality
889602,799.9,Northern pike allergenic extract,Other unknown and unspecified cause of morbidity or mortality
7806,799.9,Oxygen,Other unknown and unspecified cause of morbidity or mortality
282446,799.9,posaconazole,Other unknown and unspecified cause of morbidity or mortality
966925,799.9,cotton fiber allergenic extract,Other unknown and unspecified cause of morbidity or mortality
8638,799.9,prednisolone,Other unknown and unspecified cause of morbidity or mortality
899734,799.9,cranberry allergenic extract,Other unknown and unspecified cause of morbidity or mortality
8787,799.9,Propranolol,Other unknown and unspecified cause of morbidity or mortality
899738,799.9,cucumber allergenic extract,Other unknown and unspecified cause of morbidity or mortality
972601,799.9,eggplant allergenic extract,Other unknown and unspecified cause of morbidity or mortality
5333,799.9,Histamine,Other unknown and unspecified cause of morbidity or mortality
389132,799.9,Budesonide / formoterol,Other unknown and unspecified cause of morbidity or mortality
21241,799.9,clobazam,Other unknown and unspecified cause of morbidity or mortality
68149,799.9,mycophenolate mofetil,Other unknown and unspecified cause of morbidity or mortality
68244,799.9,Lamivudine,Other unknown and unspecified cause of morbidity or mortality
26925,799.9,histamine phosphate,Other unknown and unspecified cause of morbidity or mortality
8723,799.9,Proflavine,Other unknown and unspecified cause of morbidity or mortality
7676,799.9,Opium,Other unknown and unspecified cause of morbidity or mortality
24942,799.9,ferrous gluconate,Other unknown and unspecified cause of morbidity or mortality
892547,799.9,corn allergenic extract,Other unknown and unspecified cause of morbidity or mortality
862475,799.9,goat milk allergenic extract,Other unknown and unspecified cause of morbidity or mortality
203135,799.9,Propafenone Hydrochloride,Other unknown and unspecified cause of morbidity or mortality
1009,799.9,Antithrombin III,Other unknown and unspecified cause of morbidity or mortality
899444,799.9,lentil allergenic extract,Other unknown and unspecified cause of morbidity or mortality
352387,799.9,Lovastatin / Niacin,Other unknown and unspecified cause of morbidity or mortality
23663,799.9,doxycycline hyclate,Other unknown and unspecified cause of morbidity or mortality
167,799.9,Acetazolamide,Other unknown and unspecified cause of morbidity or mortality
5942,799.9,Clioquinol,Other unknown and unspecified cause of morbidity or mortality
20206,799.9,Carbarson,Other unknown and unspecified cause of morbidity or mortality
384410,799.9,Ethinyl Estradiol / Norethindrone,Other unknown and unspecified cause of morbidity or mortality
38668,799.9,trilostane,Other unknown and unspecified cause of morbidity or mortality
974650,799.9,black olive allergenic extract,Other unknown and unspecified cause of morbidity or mortality
901307,799.9,sweet potato allergenic extract,Other unknown and unspecified cause of morbidity or mortality
326374,799.9,norelgestromin,Other unknown and unspecified cause of morbidity or mortality
2635,799.9,Coal Tar,Other unknown and unspecified cause of morbidity or mortality
27084,799.9,homatropine,Other unknown and unspecified cause of morbidity or mortality
21212,799.9,Clarithromycin,Other unknown and unspecified cause of morbidity or mortality
47579,799.9,cabergoline,Other unknown and unspecified cause of morbidity or mortality
892561,799.9,lobster allergenic extract,Other unknown and unspecified cause of morbidity or mortality
7623,799.9,Ofloxacin,Other unknown and unspecified cause of morbidity or mortality
9069,799.9,Quinidine Sulfate,Other unknown and unspecified cause of morbidity or mortality
9068,799.9,Quinidine,Other unknown and unspecified cause of morbidity or mortality
891721,799.9,cocoa bean allergenic extract,Other unknown and unspecified cause of morbidity or mortality
5011,799.9,Gramicidin,Other unknown and unspecified cause of morbidity or mortality
862453,799.9,barley allergenic extract,Other unknown and unspecified cause of morbidity or mortality
4023,799.9,Ergot Alkaloids,Other unknown and unspecified cause of morbidity or mortality
1223,799.9,Atropine,Other unknown and unspecified cause of morbidity or mortality
2582,799.9,Clindamycin,Other unknown and unspecified cause of morbidity or mortality
862460,799.9,casein allergenic extract,Other unknown and unspecified cause of morbidity or mortality
8588,799.9,Potassium,Other unknown and unspecified cause of morbidity or mortality
9060,799.9,Quercetin,Other unknown and unspecified cause of morbidity or mortality
8591,799.9,Potassium Chloride,Other unknown and unspecified cause of morbidity or mortality
448,799.9,Ethanol,Other unknown and unspecified cause of morbidity or mortality
892569,799.9,pea allergenic extract,Other unknown and unspecified cause of morbidity or mortality
901199,799.9,sesame seed allergenic extract,Other unknown and unspecified cause of morbidity or mortality
285193,799.9,Red Clover Preparation,Other unknown and unspecified cause of morbidity or mortality
3251,799.9,desmopressin,Other unknown and unspecified cause of morbidity or mortality
27169,799.9,leflunomide,Other unknown and unspecified cause of morbidity or mortality
1760,799.9,Bromocriptine,Other unknown and unspecified cause of morbidity or mortality
2473,799.9,Chondroitin Sulfates,Other unknown and unspecified cause of morbidity or mortality
285156,799.9,Lactobacillus reuteri,Other unknown and unspecified cause of morbidity or mortality
8597,799.9,Potassium Iodide,Other unknown and unspecified cause of morbidity or mortality
258326,799.9,ST. JOHN'S WORT EXTRACT,Other unknown and unspecified cause of morbidity or mortality
285228,799.9,Kava preparation,Other unknown and unspecified cause of morbidity or mortality
327361,799.9,adalimumab,Other unknown and unspecified cause of morbidity or mortality
183379,799.9,rivastigmine,Other unknown and unspecified cause of morbidity or mortality
973274,799.9,oyster allergenic extract,Other unknown and unspecified cause of morbidity or mortality
1598,799.9,Dicumarol,Other unknown and unspecified cause of morbidity or mortality
70223,799.9,Aldesleukin,Other unknown and unspecified cause of morbidity or mortality
1512,799.9,Betaine,Other unknown and unspecified cause of morbidity or mortality
892507,799.9,almond allergenic extract,Other unknown and unspecified cause of morbidity or mortality
8016,799.9,Pepsin A,Other unknown and unspecified cause of morbidity or mortality
259314,799.9,Black Pepper Preparation,Other unknown and unspecified cause of morbidity or mortality
42386,799.9,Immunoglobulins  Intravenous,Other unknown and unspecified cause of morbidity or mortality
82010,799.9,Dopamine Hydrochloride,Other unknown and unspecified cause of morbidity or mortality
19484,799.9,Bisoprolol,Other unknown and unspecified cause of morbidity or mortality
72257,799.9,interferon beta-1b,Other unknown and unspecified cause of morbidity or mortality
39918,799.9,zeaxanthin,Other unknown and unspecified cause of morbidity or mortality
1897,799.9,Calcium Carbonate,Other unknown and unspecified cause of morbidity or mortality
5487,799.9,Hydrochlorothiazide,Other unknown and unspecified cause of morbidity or mortality
125933,799.9,Cranberry preparation,Other unknown and unspecified cause of morbidity or mortality
882488,799.9,venison allergenic extract,Other unknown and unspecified cause of morbidity or mortality
141400,799.9,adefovir dipivoxil,Other unknown and unspecified cause of morbidity or mortality
8896,799.9,Pseudoephedrine,Other unknown and unspecified cause of morbidity or mortality
5933,799.9,Iodine,Other unknown and unspecified cause of morbidity or mortality
743,799.9,Amylases,Other unknown and unspecified cause of morbidity or mortality
5032,799.9,Guaifenesin,Other unknown and unspecified cause of morbidity or mortality
40254,799.9,Valproate,Other unknown and unspecified cause of morbidity or mortality
42463,799.9,Pravastatin,Other unknown and unspecified cause of morbidity or mortality
72260,799.9,Perindopril Erbumine,Other unknown and unspecified cause of morbidity or mortality
258347,799.9,Hyaluronan,Other unknown and unspecified cause of morbidity or mortality
880350,799.9,krill oil,Other unknown and unspecified cause of morbidity or mortality
8948,799.9,Purified Protein Derivative of Tuberculin,Other unknown and unspecified cause of morbidity or mortality
892543,799.9,codfish allergenic extract,Other unknown and unspecified cause of morbidity or mortality
466523,799.9,doxorubicin hydrochloride liposome,Other unknown and unspecified cause of morbidity or mortality
7688,799.9,metaproterenol,Other unknown and unspecified cause of morbidity or mortality
121191,799.9,rituximab,Other unknown and unspecified cause of morbidity or mortality
258494,799.9,exemestane,Other unknown and unspecified cause of morbidity or mortality
1752,799.9,Bromelains,Other unknown and unspecified cause of morbidity or mortality
203133,799.9,Penicillin G Potassium,Other unknown and unspecified cause of morbidity or mortality
867228,799.9,Fusarium oxysporum vasinfectum extract,Other unknown and unspecified cause of morbidity or mortality
72435,799.9,anakinra,Other unknown and unspecified cause of morbidity or mortality
259266,799.9,Hops extract,Other unknown and unspecified cause of morbidity or mortality
194337,799.9,Vorinostat,Other unknown and unspecified cause of morbidity or mortality
24947,799.9,ferrous sulfate,Other unknown and unspecified cause of morbidity or mortality
236608,799.9,Glucosamine hydrochloride,Other unknown and unspecified cause of morbidity or mortality
892539,799.9,clam allergenic extract,Other unknown and unspecified cause of morbidity or mortality
2393,799.9,Chloroquine,Other unknown and unspecified cause of morbidity or mortality
68446,799.9,pemetrexed,Other unknown and unspecified cause of morbidity or mortality
899448,799.9,lettuce allergenic extract,Other unknown and unspecified cause of morbidity or mortality
8031,799.9,Endopeptidases,Other unknown and unspecified cause of morbidity or mortality
26746,799.9,Hepatitis B Vaccine,Other unknown and unspecified cause of morbidity or mortality
285149,799.9,Banana Extract,Other unknown and unspecified cause of morbidity or mortality
46049,799.9,alglucerase,Other unknown and unspecified cause of morbidity or mortality
282388,799.9,imatinib,Other unknown and unspecified cause of morbidity or mortality
3363,799.9,Zalcitabine,Other unknown and unspecified cause of morbidity or mortality
8928,799.9,Psyllium,Other unknown and unspecified cause of morbidity or mortality
6023,799.9,Isoetharine,Other unknown and unspecified cause of morbidity or mortality
89013,799.9,aripiprazole,Other unknown and unspecified cause of morbidity or mortality
203191,799.9,Metoprolol Tartrate,Other unknown and unspecified cause of morbidity or mortality
32624,799.9,oxcarbazepine,Other unknown and unspecified cause of morbidity or mortality
10193,799.9,sulfathiazole,Other unknown and unspecified cause of morbidity or mortality
214248,799.9,Ascorbic Acid / ferrous sulfate,Other unknown and unspecified cause of morbidity or mortality
103990,799.9,Carbidopa / Levodopa,Other unknown and unspecified cause of morbidity or mortality
221142,799.9,Pirbuterol acetate,Other unknown and unspecified cause of morbidity or mortality
3634,799.9,Dothiepin,Other unknown and unspecified cause of morbidity or mortality
11118,799.9,Valproic Acid,Other unknown and unspecified cause of morbidity or mortality
1025342,799.9,Levomefolic Acid,Other unknown and unspecified cause of morbidity or mortality
6417,799.9,Thioctic Acid,Other unknown and unspecified cause of morbidity or mortality
104123,799.9,Olsalazine sodium,Other unknown and unspecified cause of morbidity or mortality
10171,799.9,Sulfadiazine,Other unknown and unspecified cause of morbidity or mortality
813859,799.9,rabbit allergenic extract,Other unknown and unspecified cause of morbidity or mortality
3014,799.9,Cyproterone,Other unknown and unspecified cause of morbidity or mortality
3022,799.9,Cysteamine,Other unknown and unspecified cause of morbidity or mortality
6918,799.9,Metoprolol,Other unknown and unspecified cause of morbidity or mortality
4493,799.9,Fluoxetine,Other unknown and unspecified cause of morbidity or mortality
214199,799.9,Albuterol / Ipratropium,Other unknown and unspecified cause of morbidity or mortality
6406,799.9,Lipase,Other unknown and unspecified cause of morbidity or mortality
1012892,799.9,fingolimod,Other unknown and unspecified cause of morbidity or mortality
2683,799.9,Colchicine,Other unknown and unspecified cause of morbidity or mortality
4056,799.9,Erythromycin Ethylsuccinate,Other unknown and unspecified cause of morbidity or mortality
60548,799.9,exenatide,Other unknown and unspecified cause of morbidity or mortality
6922,799.9,Metronidazole,Other unknown and unspecified cause of morbidity or mortality
1012134,799.9,sour cherry allergenic extract,Other unknown and unspecified cause of morbidity or mortality
